"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_uninstall_quiet_when_unit_not_loaded","tests","Wed Jun 10 14:59:52 UTC 2026","passed","Wed Jun 10 14:59:52 UTC 2026","","test_service_systemd","",""
"","5381","test_keys_list_empty","tests.integration","Wed Jun 10 15:02:51 UTC 2026","passed","Wed Jun 10 15:02:57 UTC 2026","","test_cli_smoke","",""
"","0","test_status_state_not_installed","tests","Wed Jun 10 14:59:52 UTC 2026","passed","Wed Jun 10 14:59:52 UTC 2026","","test_service_windows","",""
"","0","test_create_agent_uses_runtime_agent_name_in_prompt","tests","Wed Jun 10 14:58:48 UTC 2026","passed","Wed Jun 10 14:58:48 UTC 2026","","test_agent_factory","",""
"","0","test_agent_uses_default_empty_message_hint","tests","Wed Jun 10 14:59:50 UTC 2026","passed","Wed Jun 10 14:59:50 UTC 2026","","test_agent","",""
"","0","test_runtime_does_not_gate_declared_capabilities_on_action_identity","tests","Wed Jun 10 14:59:52 UTC 2026","passed","Wed Jun 10 14:59:52 UTC 2026","","test_runtime","",""
"","0","test_persona_registry_loads_persona_by_tag","tests","Wed Jun 10 14:58:48 UTC 2026","passed","Wed Jun 10 14:58:48 UTC 2026","","test_personas","",""
"","0","test_chat_forwards_messages_to_responder","tests","Wed Jun 10 14:58:53 UTC 2026","passed","Wed Jun 10 14:58:53 UTC 2026","","test_runner","",""
"","0","test_start_when_running_is_idempotent","tests","Wed Jun 10 14:58:48 UTC 2026","passed","Wed Jun 10 14:58:48 UTC 2026","","test_service_launchd","",""
"","0","test_prompt_assembler_separates_agent_name_from_persona","tests","Wed Jun 10 14:59:52 UTC 2026","passed","Wed Jun 10 14:59:52 UTC 2026","","test_prompt","",""
"","1","test_agent_lists_tools_through_runtime","tests","Wed Jun 10 14:59:50 UTC 2026","passed","Wed Jun 10 14:59:50 UTC 2026","","test_agent","",""
"","0","test_uninstall_quiet_when_unit_not_loaded","tests","Wed Jun 10 14:58:48 UTC 2026","passed","Wed Jun 10 14:58:48 UTC 2026","","test_service_systemd","",""
"","0","test_chat_lists_no_tools_without_action_plane_clients","tests","Wed Jun 10 14:58:48 UTC 2026","passed","Wed Jun 10 14:58:48 UTC 2026","","test_runner","",""
"","0","test_skill_registry_rejects_unknown_skill","tests","Wed Jun 10 14:59:52 UTC 2026","passed","Wed Jun 10 14:59:52 UTC 2026","","test_skills","",""
"","1","test_agent_uses_mcp_for_requested_tool_call","tests","Wed Jun 10 14:58:53 UTC 2026","passed","Wed Jun 10 14:58:53 UTC 2026","","test_agent","",""
"","0","test_unit_content_uses_current_python_and_pins_config_exit_code","tests","Wed Jun 10 14:58:53 UTC 2026","passed","Wed Jun 10 14:58:53 UTC 2026","","test_service_systemd","",""
"","1","test_daemon_reports_running_with_no_agents","tests.integration","Wed Jun 10 15:03:18 UTC 2026","passed","Wed Jun 10 15:03:18 UTC 2026","","test_daemon_lifecycle","",""
"","0","test_start_is_idempotent_when_running","tests","Wed Jun 10 14:58:53 UTC 2026","skipped","Wed Jun 10 14:58:53 UTC 2026","","test_service_windows","",""
"","0","test_agent_lists_tools_through_runtime","tests","Wed Jun 10 14:58:48 UTC 2026","passed","Wed Jun 10 14:58:48 UTC 2026","","test_agent","",""
"","0","test_status_not_installed_when_list_fails","tests","Wed Jun 10 14:58:48 UTC 2026","passed","Wed Jun 10 14:58:48 UTC 2026","","test_service_launchd","",""
"","0","test_status_stopped_when_loaded_without_pid","tests","Wed Jun 10 14:58:53 UTC 2026","passed","Wed Jun 10 14:58:53 UTC 2026","","test_service_launchd","",""
"","241","test_daemon_stops_cleanly_via_rpc","tests.integration","Wed Jun 10 15:01:33 UTC 2026","passed","Wed Jun 10 15:01:33 UTC 2026","","test_daemon_lifecycle","",""
"","0","test_systemctl_missing_raises_with_foreground_hint","tests","Wed Jun 10 14:59:52 UTC 2026","passed","Wed Jun 10 14:59:52 UTC 2026","","test_service_systemd","",""
"","0","test_plist_content_includes_label_and_program_args","tests","Wed Jun 10 14:58:53 UTC 2026","passed","Wed Jun 10 14:58:53 UTC 2026","","test_service_launchd","",""
"","0","test_start_when_already_active_is_idempotent","tests","Wed Jun 10 14:59:52 UTC 2026","passed","Wed Jun 10 14:59:52 UTC 2026","","test_service_systemd","",""
"","0","test_start_when_stopped_calls_startservice","tests","Wed Jun 10 14:58:53 UTC 2026","skipped","Wed Jun 10 14:58:53 UTC 2026","","test_service_windows","",""
"","0","test_start_when_stopped_kickstarts","tests","Wed Jun 10 14:58:53 UTC 2026","passed","Wed Jun 10 14:58:53 UTC 2026","","test_service_launchd","",""
"","1","test_chat_exits_on_slash_exit","tests","Wed Jun 10 14:58:53 UTC 2026","passed","Wed Jun 10 14:58:53 UTC 2026","","test_runner","",""
"","1","test_agent_lists_tools_through_runtime","tests","Wed Jun 10 14:58:53 UTC 2026","passed","Wed Jun 10 14:58:53 UTC 2026","","test_agent","",""
"","1","test_uninstall_removes_unit_and_disables","tests","Wed Jun 10 14:58:48 UTC 2026","passed","Wed Jun 10 14:58:48 UTC 2026","","test_service_systemd","",""
"","0","test_static_provider_returns_configured_response","tests","Wed Jun 10 14:58:48 UTC 2026","passed","Wed Jun 10 14:58:48 UTC 2026","","test_providers","",""
"","0","test_skill_registry_rejects_unknown_skill","tests","Wed Jun 10 14:58:48 UTC 2026","passed","Wed Jun 10 14:58:48 UTC 2026","","test_skills","",""
"","2","test_agent_config_round_trips_key_and_model","tests","Wed Jun 10 14:59:52 UTC 2026","passed","Wed Jun 10 14:59:52 UTC 2026","","test_key_config","",""
"","1","test_install_rolls_back_when_enable_fails","tests","Wed Jun 10 14:59:52 UTC 2026","passed","Wed Jun 10 14:59:52 UTC 2026","","test_service_systemd","",""
"","1","test_agent_manager_spawns_running_agent","tests","Wed Jun 10 14:58:48 UTC 2026","passed","Wed Jun 10 14:58:48 UTC 2026","","test_daemon","",""
"Shutdown requested before serve_forever should make serve_forever a no-op
    instead of blocking on the never-initialized shutdown event.","0","test_request_shutdown_before_serve_does_not_deadlock","tests","Wed Jun 10 14:58:53 UTC 2026","passed","Wed Jun 10 14:58:53 UTC 2026","","test_daemon","",""
"","0","test_parse_skill_requires_name","tests","Wed Jun 10 14:59:52 UTC 2026","passed","Wed Jun 10 14:59:52 UTC 2026","","test_skills","",""
"","1","test_uninstall_warns_on_real_disable_failure","tests","Wed Jun 10 14:58:53 UTC 2026","passed","Wed Jun 10 14:58:53 UTC 2026","","test_service_systemd","",""
"","0","test_install_writes_plist_and_bootstraps","tests","Wed Jun 10 14:58:48 UTC 2026","passed","Wed Jun 10 14:58:48 UTC 2026","","test_service_launchd","",""
"","0","test_agent_uses_default_empty_message_hint","tests","Wed Jun 10 14:58:48 UTC 2026","passed","Wed Jun 10 14:58:48 UTC 2026","","test_agent","",""
"","3","test_daemon_client_reports_unavailable_daemon","tests","Wed Jun 10 14:58:53 UTC 2026","passed","Wed Jun 10 14:58:53 UTC 2026","","test_daemon_client","",""
"","0","test_start_when_running_is_idempotent","tests","Wed Jun 10 14:58:53 UTC 2026","passed","Wed Jun 10 14:58:53 UTC 2026","","test_service_launchd","",""
"","0","test_manifest_rejects_non_string_extension_skills","tests","Wed Jun 10 14:58:48 UTC 2026","passed","Wed Jun 10 14:58:48 UTC 2026","","test_manifest","",""
"","0","test_request_shutdown_is_idempotent","tests","Wed Jun 10 14:58:53 UTC 2026","passed","Wed Jun 10 14:58:53 UTC 2026","","test_daemon","",""
"","5305","test_unknown_command_fails","tests.integration","Wed Jun 10 15:03:08 UTC 2026","passed","Wed Jun 10 15:03:13 UTC 2026","","test_cli_smoke","",""
"","1","test_agent_config_round_trips_key_and_model","tests","Wed Jun 10 14:58:53 UTC 2026","passed","Wed Jun 10 14:58:53 UTC 2026","","test_key_config","",""
